PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
CNJ"N	11.5067	11	0.000133529	8	0.000950006
GBR">	11.4598	55	0.000667646	19	0.00225626
K>"P>	11.4118	47	0.000570534	0	0
HNW	11.4118	47	0.000570534	0	0
WSB	11.169	46	0.000558395	0	0
THW>	11.169	46	0.000558395	0	0
PT"GM>	11.169	46	0.000558395	0	0
BH	10.9855	133	0.00161449	5	0.000593754
<MKWN	10.9262	45	0.000546256	0	0
KLJL>	10.9262	45	0.000546256	0	0
LMYR"J>	10.9262	45	0.000546256	0	0
MVL	10.8933	649	0.00787822	54	0.00641254
MYRJN	10.8598	88	0.00106823	2	0.000237501
>JK>	10.8461	6	7.28341e-05	6	0.000712504
W<BRW	10.8461	6	7.28341e-05	6	0.000712504
RWXH	10.8461	6	7.28341e-05	6	0.000712504
DBJT>	10.8461	6	7.28341e-05	6	0.000712504
>R<>	10.7046	431	0.00523192	32	0.00380002
KWMR>	10.6929	12	0.000145668	8	0.000950006
LJ<QWB	10.6834	44	0.000534117	0	0
DXWSJ>	10.6834	44	0.000534117	0	0
PTWR>	10.6834	44	0.000534117	0	0
DMCJXWT>	10.6834	44	0.000534117	0	0
BRD>	10.6834	44	0.000534117	0	0
DTKLT>	10.6834	44	0.000534117	0	0
WJL#DT	10.6834	44	0.000534117	0	0
WP#LG	10.6834	44	0.000534117	0	0
MCKN>	10.4651	86	0.00104396	2	0.000237501
BJ"WMT>	10.2933	4	4.85561e-05	5	0.000593754
KN"<NJ>	10.2933	4	4.85561e-05	5	0.000593754
DXMR>	10.2933	4	4.85561e-05	5	0.000593754
BR	10.2155	159	0.0019301	38	0.00451253
<LJHWN	10.2096	54	0.000655507	18	0.00213751
WLBN"WHJ	10.1978	42	0.000509839	0	0
BLBH	10.1978	42	0.000509839	0	0
D>RJ>	10.1973	2	2.4278e-05	4	0.000475003
MDJN"J>	10.1973	2	2.4278e-05	4	0.000475003
VL>	10.1973	2	2.4278e-05	4	0.000475003
W>TKTC	10.1973	2	2.4278e-05	4	0.000475003
KN<"NJ>	10.1973	2	2.4278e-05	4	0.000475003
LMBT	10.1973	2	2.4278e-05	4	0.000475003
B>JSRJL	10.1973	2	2.4278e-05	4	0.000475003
<M	10.1693	182	0.0022093	42	0.00498753
PTGM>	10.0725	84	0.00101968	2	0.000237501
LJT	10.0399	20	0.00024278	10	0.00118751
BJCT>	10.0399	20	0.00024278	10	0.00118751
DBJT	9.97993	50	0.000606951	17	0.00201876
R"XM>	9.95496	41	0.0004977	0	0
BWKR">	9.95496	41	0.0004977	0	0
CT>	9.95496	41	0.0004977	0	0
JD<^	9.95496	41	0.0004977	0	0
LDR"JKWN	9.95496	41	0.0004977	0	0
MDBX>	9.7451	112	0.00135957	4	0.000475003
>LH>	9.7415	391	0.00474636	29	0.00344377
PVJR>	9.71216	40	0.000485561	0	0
DSJNJ	9.71216	40	0.000485561	0	0
<M"WDJHWN	9.71216	40	0.000485561	0	0
MNRT>	9.71216	40	0.000485561	0	0
W><L	9.71216	40	0.000485561	0	0
C"PWLWHJ	9.71216	40	0.000485561	0	0
DMCKNZBN>	9.71216	40	0.000485561	0	0
D>HRWN	9.71216	40	0.000485561	0	0
M>"N>	9.46935	39	0.000473422	0	0
GBR>	9.42599	152	0.00184513	36	0.00427503
>TR>	9.22655	38	0.000461283	0	0
NHR>	9.22655	38	0.000461283	0	0
DJTBJN	9.03843	5	6.06951e-05	5	0.000593754
MR"KBTH	9.03843	5	6.06951e-05	5	0.000593754
>"JLN>	9.03843	5	6.06951e-05	5	0.000593754
CM"H>	8.98375	37	0.000449144	0	0
XDR>	8.98375	37	0.000449144	0	0
WSL#Q	8.98375	37	0.000449144	0	0
<BDW	8.97619	11	0.000133529	7	0.000831255
B>R<>	8.9513	170	0.00206363	9	0.00106876
<L	8.87688	1170	0.0142026	114	0.0135376
CKJM	8.84582	8	9.71121e-05	6	0.000712504
W>MRW	8.83519	116	0.00140813	29	0.00344377
LSVR>	8.74094	36	0.000437005	0	0
JTRWN	8.74094	36	0.000437005	0	0
<B#D>	8.74094	36	0.000437005	0	0
SVR>	8.74094	36	0.000437005	0	0
